index,category,description,influenceDistance,pct,x,y,z
330,0,Bonnie,76.0596,0.46869983948635635,2.4850798,6.495534,-2.4181018
331,0,Bonnie,73.6752,0.46709470304975925,4.2840223,8.345659,0.15217113
332,0,Bonnie,72.7504,0.4654895666131621,4.518078,8.5648985,0.77699614
333,0,Bonnie,77.156,0.463884430176565,4.5782433,8.648643,1.0291333
334,0,Bonnie,92.5496,0.4622792937399679,4.674329,8.688034,1.4267024
335,0,Bonnie,106.199,0.4606741573033708,4.9850473,8.653264,2.2561717
336,0,Bonnie,108.515,0.4590690208667737,5.245941,8.228105,3.2654603
337,0,Bonnie,87.9189,0.45746388443017655,5.362467,7.3218184,4.0059195
338,0,Bonnie,62.9093,0.45585874799357945,5.318571,7.084674,4.1355386
339,0,Bonnie,69.0673,0.45425361155698235,5.3579264,7.028242,4.156044
340,0,Bonnie,108.347,0.45264847512038525,5.2343397,6.771635,4.166916
341,0,Bonnie,132.711,0.4510433386837881,3.56417,-8.566435,0.8741324
342,0,Bonnie,96.6422,0.449438202247191,3.5822077,-8.536087,0.90334606
343,0,Bonnie,90.7292,0.4478330658105939,2.5462856,-9.736361,-1.0051003
344,0,Bonnie,78.4561,0.4462279293739968,2.4870167,-9.419691,-1.5477324
345,0,Bonnie,91.8926,0.4446227929373997,2.4575949,-9.113306,-1.939714
346,0,Bonnie,135.79,0.44301765650080255,3.3494377,-7.8481383,-2.7590384
347,0,Bonnie,141.002,0.44141252006420545,3.3081436,-7.71488,-2.9494605
348,0,Bonnie,147.045,0.43980738362760835,3.518238,-3.765681,-6.3643007
349,0,Bonnie,157.218,0.43820224719101125,2.0392742,-2.769023,-7.034849
350,0,Bonnie,143.746,0.43659711075441415,2.3130226,-0.7535548,-9.367122
351,0,Bonnie,108.967,0.434991974317817,1.9864998,-0.4040885,-9.401805
352,0,Bonnie,77.5408,0.43258426966292135,1.088069,-9.493146,-0.6860714
353,0,Bonnie,63.0387,0.4301765650080257,0.9858074,-9.53347,-0.7159343
354,0,Bonnie,63.8732,0.42857142857142855,0.8387251,-9.258398,-0.76654816
355,0,Bonnie,72.4761,0.42696629213483145,4.4603205,-6.456747,2.5837743
356,0,Bonnie,90.1156,0.42536115569823435,5.2253056,-6.0124035,3.1171489
357,0,Bonnie,77.9266,0.42375601926163725,5.825015,-5.990064,3.2492187
358,0,Bonnie,63.8334,0.42215088282504015,5.8590307,-5.758226,3.1712208
359,0,Bonnie,57.3175,0.420545746388443,5.903638,-5.5208426,3.2430995
360,0,Bonnie,66.4489,0.4189406099518459,5.9587336,-4.961935,3.1601686
361,0,Bonnie,72.3726,0.4173354735152488,6.15518,-4.623278,3.0963624
362,0,Bonnie,117.008,0.4157303370786517,4.971755,-3.9249897,-1.1724572
363,0,Bonnie,119.917,0.41412520064205455,9.164074,6.74457,2.6134303
364,0,Bonnie,127.786,0.41252006420545745,6.1196938,2.9535294,1.3397468
365,0,Bonnie,136.362,0.41091492776886035,6.0986853,2.8564196,1.2758822
366,0,Bonnie,124.186,0.40930979133226325,4.22145,-0.5231571,-2.5881176
367,0,Bonnie,67.0801,0.40770465489566615,4.1999493,-0.50963926,-2.686719
368,0,Bonnie,56.0968,0.406099518459069,2.915784,2.1696558,-7.090167
369,0,Bonnie,76.4673,0.4044943820224719,2.4147558,1.5508642,-8.777875
370,0,Bonnie,80.4795,0.4028892455858748,-1.8812437,1.9214296,-6.610732
371,0,Bonnie,105.413,0.4012841091492777,-1.7198191,0.8050909,-6.6250925
372,0,Bonnie,75.959,0.3996789727126806,-0.95405054,-0.3274188,-8.618793
373,0,Bonnie,58.2283,0.39807383627608345,2.1108608,2.3294783,-6.8599615
374,0,Bonnie,61.4227,0.39646869983948635,1.7873878,1.7952747,-6.3717985
375,0,Bonnie,61.9388,0.39486356340288925,-0.28097343,-0.9015722,-8.986753
376,0,Bonnie,108.182,0.39325842696629215,0.96166515,-2.551632,-6.7189636
377,0,Bonnie,159.497,0.391653290529695,1.9658709,-1.9267921,-8.296786
378,0,Bonnie,76.939,0.3900481540930979,-9.151897,7.2821636,0.07732296
379,0,Bonnie,56.9894,0.3884430176565008,-9.330385,7.4043856,0.1828916
380,0,Bonnie,54.9286,0.3868378812199037,-9.630187,7.6877832,0.43057036
381,0,Bonnie,40.3267,0.3852327447833066,-9.447249,7.5247946,0.28325152
382,0,Bonnie,44.5508,0.3828250401284109,-9.610534,7.6835814,0.40745497
383,0,Bonnie,53.6125,0.38041733547351525,-9.396322,7.463135,0.22848773
384,0,Bonnie,84.4153,0.37881219903691815,-9.719678,7.792323,0.50761056
385,0,Bonnie,49.7255,0.37720706260032105,-9.712464,7.7703094,0.48907018
386,0,Bonnie,43.1772,0.37479935794542535,-9.5807,7.6721134,0.3989582
387,0,Bonnie,63.2784,0.3723916532905297,-9.669386,7.7234697,0.440629
388,0,Bonnie,50.2857,0.3707865168539326,-9.802991,7.863385,0.5661273
389,0,Bonnie,47.484,0.3683788121990369,-9.792832,7.876357,0.58143926
390,0,Bonnie,55.571,0.36597110754414125,-9.672415,7.724818,0.4398017
391,0,Bonnie,61.5791,0.36436597110754415,-9.691799,7.736457,0.44973326
392,0,Bonnie,81.2557,0.36276083467094705,-9.964747,8.019549,0.68718505
393,0,Bonnie,97.0092,0.3611556982343499,-10.0,8.092112,0.74872947
394,0,Bonnie,88.051,0.3595505617977528,-9.373129,7.828841,0.54637504
395,0,Bonnie,140.437,0.35714285714285715,4.3006544,1.1693592,-3.510354
396,0,Bonnie,166.991,0.3547351524879615,4.083947,4.4323635,-4.0469313
397,0,Bonnie,150.32,0.35714285714285715,4.2828913,4.89703,-3.6574287
398,0,Bonnie,77.2019,0.35313001605136435,4.4870434,8.52783,0.7130666
399,0,Bonnie,66.683,0.35152487961476725,4.688817,8.534384,0.98602843
400,0,Bonnie,60.8864,0.34991974317817015,4.915124,8.532522,1.819523
401,0,Bonnie,81.1703,0.34831460674157305,5.1836357,8.459037,2.982331
402,0,Bonnie,101.695,0.3467094703049759,6.0472603,8.592612,3.379321
403,0,Bonnie,152.537,0.3451043338683788,7.239208,7.7610083,3.427465
404,0,Bonnie,172.288,0.3434991974317817,8.62236,7.0284595,5.9828577
405,0,Bonnie,143.483,0.3418940609951846,6.990531,-1.1622224,-3.932138
406,0,Bonnie,108.496,0.3402889245585875,7.064041,-1.0011072,-4.465429
407,0,Bonnie,92.4067,0.33868378812199035,6.663522,-1.0252604,-5.4354086
408,0,Bonnie,83.6167,0.33707865168539325,5.064397,-5.98472,3.1480913
409,0,Bonnie,71.9706,0.33547351524879615,5.0918903,-6.188969,2.8550303
410,0,Bonnie,70.8444,0.33386837881219905,4.0423546,-7.8638353,1.431974
411,0,Bonnie,72.9566,0.33226324237560195,3.862626,-8.249531,0.83848524
412,0,Bonnie,86.2053,0.3306581059390048,4.099698,-7.988739,0.6026993
413,0,Bonnie,102.304,0.3290529695024077,4.9663067,-7.0520587,0.639035
414,0,Bonnie,120.555,0.3274478330658106,5.17251,-6.68722,0.66468716
415,0,Bonnie,158.462,0.3258426966292135,5.3400087,-6.4764853,0.39597678
416,0,Bonnie,84.0929,0.32423756019261635,8.747555,7.735096,3.3471897
417,0,Bonnie,51.9305,0.32263242375601925,8.743027,7.6968155,3.4307275
418,0,Bonnie,51.8019,0.32102728731942215,9.117023,7.152527,3.1381643
419,0,Bonnie,53.706,0.31942215088282505,9.142809,7.493804,2.9796228
420,0,Bonnie,66.459,0.31781701444622795,9.045179,7.959463,2.9492395
421,0,Bonnie,70.8545,0.3162118780096308,9.153917,8.073326,2.8491206
422,0,Bonnie,67.0177,0.31380417335473515,9.117609,7.37115,2.5533412
423,0,Bonnie,90.4488,0.3113964686998395,8.6818695,8.147989,2.621949
424,0,Bonnie,134.173,0.3097913322632424,8.327694,8.674451,2.632386
425,0,Bonnie,146.272,0.30818619582664525,5.0992823,2.7581787,-5.721444
426,0,Bonnie,127.242,0.30658105939004815,5.189003,2.1999912,-6.136194
427,0,Bonnie,94.9987,0.3041733547351525,4.237894,1.7357969,-5.73779
428,0,Bonnie,84.02,0.3017656500802568,4.1220627,2.6661396,-5.1168985
429,0,Bonnie,66.7508,0.3001605136436597,4.8775616,2.5900621,-5.642147
430,0,Bonnie,51.0757,0.2985553772070626,5.176402,2.1722498,-6.133314
431,0,Bonnie,46.427,0.2969502407704655,5.0985527,2.5967388,-6.212228
432,0,Bonnie,60.9701,0.2953451043338684,4.451355,2.553134,-5.4980307
433,0,Bonnie,51.3857,0.29373996789727125,4.1315374,1.7315073,-5.8017206
434,0,Bonnie,42.011,0.29213483146067415,4.5274553,2.1555805,-5.873742
435,0,Bonnie,48.528,0.29052969502407705,4.526929,1.8102131,-5.3606367
436,0,Bonnie,64.0761,0.28892455858747995,4.767927,1.8916988,-4.997078
437,0,Bonnie,87.9571,0.28731942215088285,4.906475,2.0692244,-4.712261
438,0,Bonnie,130.61,0.2857142857142857,6.0198984,9.009132,2.328477
439,0,Bonnie,113.53,0.2841091492776886,6.5139303,9.068894,2.8621693
440,0,Bonnie,101.965,0.2825040128410915,7.0152283,8.911174,3.2299364
441,0,Bonnie,130.623,0.2808988764044944,7.506212,7.89828,3.8759975
442,0,Bonnie,131.028,0.27929373996789725,7.9009876,7.2904406,4.1226783
443,0,Bonnie,113.64,0.27768860353130015,7.521183,5.6152887,4.7654705
444,0,Bonnie,91.4033,0.2752808988764045,6.4629297,3.3091602,4.968214
445,0,Bonnie,78.7708,0.27287319422150885,5.4337835,1.4618921,4.777174
446,0,Bonnie,87.0731,0.2712680577849117,5.0884466,1.326971,4.530153
447,0,Bonnie,84.7558,0.2696629213483146,4.165344,1.2967968,3.8277175
448,0,Bonnie,70.318,0.2680577849117175,4.0945683,0.7270589,3.5100257
449,0,Bonnie,85.9844,0.2664526484751204,4.1344576,0.5990615,3.633046
450,0,Bonnie,142.537,0.26484751203852325,3.667674,-1.2825007,3.1798277
451,0,Bonnie,152.781,0.26324237560192615,4.614358,-6.5680695,2.2848487
452,0,Bonnie,120.146,0.26163723916532905,5.0624876,-6.3019156,1.6904423
453,0,Bonnie,127.226,0.26003210272873195,5.258505,-6.3201585,1.3122864
454,0,Bonnie,128.947,0.25842696629213485,5.64855,0.08785391,-8.030578
455,0,Bonnie,102.936,0.2568218298555377,7.150585,-0.6993971,-5.921109
456,0,Bonnie,86.7884,0.2552166934189406,4.9874144,-2.6877828,3.1002088
457,0,Bonnie,128.366,0.2536115569823435,5.6511755,-3.0769932,3.2462265
458,0,Bonnie,124.247,0.2520064205457464,5.0745974,-2.1568637,-6.4732103
459,0,Bonnie,164.584,0.2504012841091493,2.5261402,-3.5657153,-5.8615675
460,0,Bonnie,97.0188,0.24879614767255218,4.9524364,7.8819904,0.36176062
461,0,Bonnie,90.861,0.24719101123595505,5.042323,8.149544,0.7788007
462,0,Bonnie,75.6091,0.24558587479935795,5.431217,8.63383,1.9807966
463,0,Bonnie,71.6355,0.24398073836276082,5.6162033,8.606419,2.9331894
464,0,Bonnie,74.8242,0.24237560192616373,6.7399864,8.831019,3.2163725
465,0,Bonnie,92.6686,0.24077046548956663,7.1568775,7.74802,3.556651
466,0,Bonnie,125.505,0.2391653290529695,5.4654083,2.7561684,4.2690883
467,0,Bonnie,161.7,0.2375601926163724,6.3583956,-1.4291129,-3.191103
468,0,Bonnie,159.357,0.23595505617977527,7.0786963,-0.9479885,-4.148118
469,0,Bonnie,112.0,0.23434991974317818,6.2695274,-0.6260834,-6.1321716
470,0,Bonnie,104.415,0.23274478330658105,6.4558287,-0.5480156,-6.622896
471,0,Bonnie,132.228,0.23113964686998395,5.6635246,-2.0576406,-8.892735
472,0,Bonnie,135.995,0.22953451043338685,5.467677,8.117351,3.4300618
473,0,Bonnie,135.295,0.22792937399678972,5.5884657,7.1426163,3.9831743
474,0,Bonnie,110.31,0.22552166934189405,5.3805685,3.387847,4.312692
475,0,Bonnie,88.8835,0.2231139646869984,5.043293,2.3554735,4.3841577
476,0,Bonnie,85.702,0.22150882825040127,4.9654303,1.9672174,4.3291
477,0,Bonnie,84.7676,0.21910112359550563,4.887952,1.527689,4.1571865
478,0,Bonnie,98.1777,0.21669341894060995,4.601797,0.75322294,4.379098
479,0,Bonnie,113.795,0.21348314606741572,4.453334,0.20479918,4.4042406
480,0,Bonnie,142.279,0.22552166934189405,4.3721123,-0.2907567,4.3295426
481,0,Bonnie,99.0194,0.21348314606741572,4.2610207,-7.4328613,1.665771
482,0,Bonnie,135.711,0.2102728731942215,4.5840836,-6.2960753,2.808572
483,0,Bonnie,122.042,0.2086677367576244,4.733719,-5.936419,2.8243227
484,0,Bonnie,125.648,0.20706260032102727,5.1933804,-5.9072037,2.0328386
485,0,Bonnie,122.527,0.20545746388443017,4.921438,-6.5576477,1.1171777
486,0,Bonnie,132.439,0.20385232744783308,5.0471544,-6.6988664,0.63968205
487,0,Bonnie,189.301,0.21910112359550563,6.503829,-0.5554166,-6.974785
488,0,Bonnie,155.679,0.20224719101123595,6.424036,-1.978169,-7.6165648
489,0,Bonnie,140.321,0.20064205457463885,5.3677616,-2.7612138,-9.193173
490,0,Bonnie,80.4202,0.19903691813804172,8.679865,8.26014,1.2776427
491,0,Bonnie,72.079,0.19743178170144463,8.034689,9.492724,2.9859705
492,0,Bonnie,70.1076,0.1958266452648475,8.297272,9.15419,2.985945
493,0,Bonnie,69.8981,0.1942215088282504,8.361675,9.3320875,2.9433544
494,0,Bonnie,69.4321,0.1926163723916533,8.219557,9.801423,2.4596171
495,0,Bonnie,60.2628,0.19101123595505617,8.285517,9.641805,2.5196166
496,0,Bonnie,62.8832,0.18940609951845908,8.524502,9.681388,3.1115856
497,0,Bonnie,57.3506,0.18780096308186195,8.025179,9.772622,3.291584
498,0,Bonnie,72.2585,0.18619582664526485,8.050882,9.64181,3.1816695
499,0,Bonnie,88.8309,0.18459069020866772,9.0763,9.019701,3.2451108
500,0,Bonnie,91.0065,0.18298555377207062,9.249199,8.6726885,3.1402855
501,0,Bonnie,100.238,0.18138041733547353,9.242285,8.050987,3.0423238
502,0,Bonnie,87.4913,0.1797752808988764,9.272892,7.856571,2.998244
503,0,Bonnie,74.8939,0.1781701444622793,9.30374,7.9122915,2.9196136
504,0,Bonnie,87.9045,0.17656500802568217,-1.7102628,-0.0862236,0.49233484
505,0,Bonnie,82.6089,0.17495987158908508,-1.6970611,-0.08128309,0.42189145
506,0,Bonnie,92.3848,0.17335473515248795,-1.9487343,-0.16621351,0.058568716
507,0,Bonnie,103.766,0.17174959871589085,-1.9871736,0.50929976,-3.3928857
508,0,Bonnie,95.1736,0.17014446227929375,2.7346745,2.4753027,-5.507148
509,0,Bonnie,83.9029,0.16853932584269662,-2.0386147,2.3229208,-7.0217085
510,0,Bonnie,71.6663,0.16693418940609953,-1.5212812,0.8032799,-6.6246414
511,0,Bonnie,69.6876,0.1653290529695024,0.21404839,1.4130135,-6.779619
512,0,Bonnie,67.2337,0.1637239165329053,0.7110777,1.9805012,-7.0872917
513,0,Bonnie,55.2549,0.16211878009630817,0.07455826,1.9189711,-6.659322
514,0,Bonnie,68.5391,0.16051364365971107,0.08659363,-1.4660287,-6.519946
515,0,Bonnie,61.1657,0.15890850722311398,-0.09132004,-1.4413261,-7.3553724
516,0,Bonnie,70.1958,0.15730337078651685,-0.8599825,1.4397898,-8.411256
517,0,Bonnie,72.4087,0.15569823434991975,0.6157131,2.6739082,-5.146822
518,0,Bonnie,76.4677,0.15409309791332262,-0.12556458,-0.26992464,-8.540912
519,0,Bonnie,78.2592,0.15248796147672553,0.58926487,0.48988533,-8.660624
520,0,Bonnie,58.9175,0.1508828250401284,-0.9286547,1.4346352,-8.414379
521,0,Bonnie,56.0708,0.1492776886035313,-1.5863824,0.91957283,-7.767411
522,0,Bonnie,62.7768,0.1476725521669342,0.33393097,0.259315,-8.06311
523,0,Bonnie,69.5592,0.14606741573033707,0.48662472,0.41819286,-8.612427
524,0,Bonnie,59.0978,0.14446227929373998,-0.78759575,2.0478306,-7.7009535
525,0,Bonnie,51.896,0.14285714285714285,-1.3614392,0.43621635,-7.8405285
526,0,Bonnie,190.701,0.14125200642054575,0.18363857,-8.154259,-0.7113538
527,0,Bonnie,158.471,0.13964686998394862,1.1845541,-3.0589511,-6.568877
528,0,Bonnie,182.303,0.13804173354735153,4.9021893,-3.1305246,-8.63869
529,0,Bonnie,101.796,0.13643659711075443,5.0245676,-5.3084416,2.7319856
530,0,Bonnie,76.8633,0.1348314606741573,4.9074936,-5.332004,2.7497094
531,0,Bonnie,89.4577,0.1332263242375602,4.583412,-5.2722545,2.9489608
532,0,Bonnie,86.2773,0.13162118780096307,5.141816,-5.399823,2.542117
533,0,Bonnie,77.6014,0.13001605136436598,5.266033,-5.4166403,2.6411195
534,0,Bonnie,82.5151,0.12841091492776885,4.796935,-5.1540947,2.7684052
535,0,Bonnie,75.7299,0.12680577849117175,4.7821894,-4.7886233,2.9325194
536,0,Bonnie,62.5113,0.12520064205457465,5.016843,-5.392615,2.466801
537,0,Bonnie,67.1444,0.12359550561797752,4.809643,-5.2979765,2.8393817
538,0,Bonnie,73.4962,0.12199036918138041,4.9799347,-4.7922134,2.7345166
539,0,Bonnie,65.0994,0.12038523274478331,5.2359657,-4.7366257,2.7309647
540,0,Bonnie,57.3864,0.1187800963081862,5.214595,-4.593581,2.6435733
541,0,Bonnie,76.4834,0.11717495987158909,5.1441727,-3.709491,2.9398708
542,0,Bonnie,83.2795,0.11476725521669343,5.327319,-3.135147,3.092587
543,0,Bonnie,65.4745,0.11235955056179775,5.4584513,-2.9004226,2.97791
544,0,Bonnie,75.3947,0.11075441412520064,5.40609,-2.630404,2.835962
545,0,Bonnie,91.0864,0.10914927768860354,5.501627,-2.534493,2.9594796
546,0,Bonnie,104.096,0.10754414125200643,5.6594515,0.83862543,3.1209188
547,0,Bonnie,108.138,0.10593900481540931,5.1855946,0.11158085,4.0693746
548,0,Bonnie,77.2496,0.1043338683788122,5.3375635,-2.1251674,2.7634368
549,0,Bonnie,76.0847,0.10272873194221509,5.0112114,-0.9484868,2.3334906
550,0,Bonnie,78.4902,0.10112359550561797,5.0267344,0.4621439,2.1284628
551,0,Bonnie,77.7852,0.09951845906902086,5.7122765,0.7167525,2.9585922
552,0,Bonnie,84.1612,0.09791332263242375,5.8530865,0.7962117,3.2413146
553,0,Bonnie,67.4866,0.09630818619582665,5.0270605,-0.91923857,2.2371602
554,0,Bonnie,60.5477,0.09470304975922954,5.1144266,-0.24011517,1.6201417
555,0,Bonnie,85.4685,0.09309791332263243,4.828121,0.55230284,3.8054066
556,0,Bonnie,70.7106,0.09069020866773676,4.5402327,0.4567194,3.5791628
557,0,Bonnie,74.5074,0.08828250401284109,5.102927,0.5902786,2.2687297
558,0,Bonnie,59.8438,0.08667736757624397,5.468877,0.935678,3.831368
559,0,Bonnie,60.0328,0.08507223113964688,4.8210163,0.4427309,3.874758
560,0,Bonnie,72.9402,0.08346709470304976,5.3958073,1.0794249,3.7194357
561,0,Bonnie,78.5202,0.08186195826645265,5.264763,0.106259346,4.3303723
562,0,Bonnie,82.209,0.08025682182985554,5.3583717,0.28415728,4.1106877
563,0,Bonnie,87.1324,0.07865168539325842,5.055833,0.03248167,4.0925508
564,0,Bonnie,81.0883,0.07624398073836276,5.0691395,-0.048394203,3.996936
565,0,Bonnie,56.7441,0.0738362760834671,5.3263617,-0.21999168,4.200346
566,0,Bonnie,89.1256,0.07223113964686999,4.8860464,-0.62423944,3.9925451
567,0,Bonnie,160.038,0.07624398073836276,4.7468586,-1.1325092,3.3989527
568,0,Bonnie,197.577,0.3683788121990369,4.5893335,-0.77512264,2.30656
569,0,Bonnie,100.884,0.07062600321027288,5.2601576,-0.56225014,-6.6014166
570,0,Bonnie,96.706,0.06902086677367576,5.920287,0.08623648,2.8474858
571,0,Bonnie,105.371,0.06741573033707865,5.6275845,-3.043901,-7.987734
572,0,Bonnie,75.3372,0.06500802568218299,6.0215626,-1.0145211,-7.9831896
573,0,Bonnie,63.3448,0.06260032102728733,5.2873516,-1.6699944,-7.8159533
574,0,Bonnie,95.7788,0.060995184590690206,4.242964,-1.9440494,-6.884659
575,0,Bonnie,80.25,0.0593900481540931,5.539714,-3.2691774,-7.6162634
576,0,Bonnie,85.5373,0.05778491171749599,5.6815615,-2.0798788,-8.56388
577,0,Bonnie,77.989,0.05537720706260032,4.954324,-1.5092673,-7.73631
578,0,Bonnie,90.4762,0.052969502407704656,4.6609297,-1.5616283,-6.6735096
579,0,Bonnie,81.0571,0.051364365971107544,6.240546,-1.2424936,-7.6615343
580,0,Bonnie,57.1883,0.04975922953451043,6.0429573,-1.6490097,-7.857646
581,0,Bonnie,50.0689,0.04735152487961477,5.479233,-1.9611645,-8.4500065
582,0,Bonnie,83.5244,0.0449438202247191,3.861374,-2.101838,-8.743596
583,0,Bonnie,119.083,0.04333868378812199,2.9916058,-2.0815191,-8.213241
584,0,Bonnie,140.206,0.06500802568218299,4.7687864,-0.61849403,-6.856658
585,0,Bonnie,94.5318,0.04173354735152488,5.8143797,-3.0389636,-7.6920195
586,0,Bonnie,209.666,0.37479935794542535,5.6564503,-3.2357159,-7.860547
587,0,Bonnie,244.242,0.43258426966292135,5.3357887,0.3272419,-8.164694
588,0,Bonnie,248.614,0.3828250401284109,7.1973076,-0.536571,-6.0148134
589,0,Bonnie,222.637,0.2752808988764045,6.972913,-2.682106,-7.32473
590,0,Bonnie,131.018,0.04735152487961477,4.7800026,1.1818166,4.5393934
591,0,Bonnie,133.48,0.03932584269662921,4.79663,0.5562954,4.2594337
592,0,Bonnie,110.221,0.03531300160513644,4.9297523,0.6010723,3.8580375
593,0,Bonnie,136.237,0.03691813804173355,5.0400753,0.13361597,4.135484
594,0,Bonnie,167.884,0.03932584269662921,5.067734,-0.22892952,4.485878
595,0,Bonnie,199.12,0.31380417335473515,9.446684,8.025039,8.983128
596,0,Bonnie,140.769,0.033707865168539325,3.417429,-1.8811641,-9.185329
597,0,Bonnie,183.656,0.05537720706260032,6.062331,-3.7540486,4.226292
598,0,Bonnie,173.118,0.09069020866773676,5.0306664,-0.97599506,2.424574
599,0,Bonnie,184.829,0.11476725521669343,4.9936295,-0.6598029,-6.721401
600,0,Bonnie,223.065,0.5449438202247191,5.294156,-3.495327,-7.774452
601,0,Bonnie,216.397,0.3041733547351525,7.4705944,3.1735954,-5.8843822
602,0,Bonnie,134.364,0.03210272873194221,7.2086945,4.180393,-5.485486
603,0,Bonnie,96.0777,0.030497592295345103,7.1119556,4.1631384,-5.390107
604,0,Bonnie,100.384,0.028892455858747994,6.967143,4.0061893,-5.3377075
605,0,Bonnie,98.0266,0.027287319422150885,6.5822477,3.9002552,-5.1691837
606,0,Bonnie,101.77,0.024879614767255216,6.3909225,3.9696665,-5.0780554
607,0,Bonnie,139.31,0.021669341894060994,6.2236395,3.7120142,-5.262061
608,0,Bonnie,146.352,0.021669341894060994,6.9954443,-0.54786587,-7.0923853
609,0,Bonnie,159.05,0.024879614767255216,4.6738596,-2.389874,-6.372822
610,0,Bonnie,156.048,0.019261637239165328,4.4490337,-2.7785206,-6.1194506
611,0,Bonnie,188.68,0.21348314606741572,6.122533,-1.3604407,-8.228613
612,0,Bonnie,219.195,0.5497592295345104,2.8457747,-1.4576607,-9.1093855
613,0,Bonnie,124.209,0.01765650080256822,-0.014698029,2.420824,-7.5180435
614,0,Bonnie,117.018,0.016051364365971106,0.8960676,0.6107726,-8.257033
615,0,Bonnie,88.4249,0.014446227929373997,-0.3723154,0.017920017,-9.840954
616,0,Bonnie,56.9137,0.012841091492776886,-0.6406956,0.54739046,-9.178807
617,0,Bonnie,56.8339,0.011235955056179775,-0.43159866,0.36401796,-9.6259365
618,0,Bonnie,103.183,0.009630818619582664,-1.0934277,1.5067387,-8.016762
619,0,Bonnie,121.87,0.008025682182985553,-1.3617015,-0.19305706,-7.561534
620,0,Bonnie,107.253,0.006420545746388443,-2.0554419,2.7110004,-7.433364
621,0,Bonnie,82.7821,0.004815409309791332,-1.808816,0.21445084,-9.210654
622,0,Bonnie,88.3891,0.0032102728731942215,-1.464603,-0.5704336,-7.2059097
623,0,Bonnie,100.568,0.0016051364365971107,-0.25793743,1.1872926,-9.523997
624,1,Eric,161.397,0.908256880733945,-1.1559448,1.7400427,-7.7846212
625,1,Eric,155.74,0.8944954128440367,-3.075636,2.9339743,-2.4155283
626,1,Eric,139.077,0.8807339449541285,-3.1029258,3.805584,-2.1005926
627,1,Eric,140.489,0.8715596330275229,-2.0286078,2.665225,-3.504335
628,1,Eric,141.997,0.8623853211009175,-1.9266057,3.4520102,-7.440015
629,1,Eric,170.091,0.8486238532110092,-1.4277148,3.9016542,-7.3683157
630,1,Eric,169.54,0.8486238532110092,1.1606598,6.0519447,-6.138795
631,1,Eric,145.084,0.8348623853211009,1.0778437,7.103236,-5.5006094
632,1,Eric,118.147,0.8256880733944955,0.98810005,7.5600367,-5.882695
633,1,Eric,123.515,0.8165137614678899,1.0642357,7.371131,-6.2900305
634,1,Eric,118.351,0.8073394495412844,0.9394541,7.039505,-6.728404
635,1,Eric,108.638,0.7981651376146789,0.67751694,6.299884,-7.1508503
636,1,Eric,188.045,0.963302752293578,0.119633675,5.440031,-7.741331
637,1,Eric,246.79,0.9724770642201835,0.9816332,-0.571836,-9.490167
638,1,Eric,251.067,0.944954128440367,-1.287498,-1.7211719,-8.61609
639,1,Eric,224.394,0.9311926605504587,2.5135078,6.032816,-2.5603561
640,1,Eric,179.007,0.8944954128440367,-1.2360516,6.334257,-0.7165656
641,1,Eric,130.551,0.7798165137614679,-1.8300524,6.0344048,0.56583333
642,1,Eric,140.02,0.7706422018348624,-1.989367,5.873904,0.5984385
643,1,Eric,115.357,0.7614678899082569,-1.9836283,5.885722,0.7297423
644,1,Eric,119.468,0.7431192660550459,-2.2773066,5.585863,0.29685187
645,1,Eric,91.534,0.7339449541284404,-2.562334,5.348893,-0.21760154
646,1,Eric,103.225,0.7247706422018348,-2.5770445,5.5652103,-0.33587766
647,1,Eric,112.68,0.7155963302752294,-1.9175353,5.8795853,-0.24033117
648,1,Eric,128.023,0.7064220183486238,-1.7071967,5.9353924,0.0058603287
649,1,Eric,100.13,0.6972477064220184,-1.9942756,5.875415,0.61949134
650,1,Eric,153.766,0.6880733944954128,-3.077653,3.1887007,-2.4698348
651,1,Eric,161.089,0.6788990825688074,-3.2783318,3.7458363,-2.5054364
652,1,Eric,146.503,0.6697247706422018,-2.393384,3.948306,-2.9791064
653,1,Eric,137.499,0.6605504587155964,-3.173563,5.526368,-1.2612762
654,1,Eric,110.359,0.6467889908256881,4.779537,-1.0620255,-4.6821766
655,1,Eric,141.02,0.6330275229357798,4.8396263,-1.954781,-4.2508163
656,1,Eric,126.131,0.6467889908256881,-2.51507,6.818865,-3.3607035
657,1,Eric,98.5551,0.6238532110091743,-2.3392663,6.8627996,-3.6641626
658,1,Eric,69.8413,0.6146788990825688,-2.67023,6.750473,-3.440187
659,1,Eric,79.9193,0.6055045871559633,-2.796247,6.6204987,-3.5192375
660,1,Eric,102.819,0.5963302752293578,-3.1641111,6.497958,-3.7296743
661,1,Eric,122.517,0.5825688073394495,-3.6428795,5.8439007,-3.7952194
662,1,Eric,116.675,0.5688073394495413,-3.7224627,5.5659304,-3.7446766
663,1,Eric,133.263,0.5596330275229358,-3.8947654,4.4283752,-2.885301
664,1,Eric,133.204,0.5504587155963303,-2.9610686,3.9514704,-3.0851088
665,1,Eric,100.355,0.5412844036697247,-2.8173394,5.8902626,-3.3136458
666,1,Eric,100.38,0.5229357798165137,-2.4344282,5.5559855,-3.7267885
667,1,Eric,101.254,0.5045871559633027,-2.0703278,4.856368,-3.9931526
668,1,Eric,145.109,0.4908256880733945,-1.878983,4.587824,-4.2819333
