index,category,description,influenceDistance,pct,x,y
248,0,Bonnie,86.2691,0.6035313001605136,-13.933346,-7.6356225
249,0,Bonnie,104.671,0.6019261637239165,-9.436834,-11.134342
250,0,Bonnie,81.1348,0.6003210272873194,-7.920556,-11.563375
251,0,Bonnie,49.1637,0.5987158908507223,-7.018029,-11.680958
252,0,Bonnie,25.2435,0.5971107544141252,-6.098023,-11.765009
253,0,Bonnie,34.0708,0.5955056179775281,-6.067825,-11.500659
254,0,Bonnie,46.5635,0.593900481540931,-6.3837504,-11.0732155
255,0,Bonnie,53.0584,0.5922953451043339,-6.594693,-10.537221
256,0,Bonnie,58.8441,0.5906902086677368,-6.9848943,-10.526597
257,0,Bonnie,76.9674,0.5890850722311396,-7.582446,-9.91653
258,0,Bonnie,139.183,0.5874799357945425,-9.464243,-7.3068595
259,0,Bonnie,137.053,0.5858747993579454,5.8586407,-9.784088
260,0,Bonnie,125.643,0.5842696629213483,-8.606526,-7.333081
261,0,Bonnie,87.8641,0.5826645264847512,-14.336988,-3.3873246
262,0,Bonnie,62.6484,0.5810593900481541,-14.273201,-3.7183628
263,0,Bonnie,64.5976,0.579454253611557,-9.510772,-7.2657833
264,0,Bonnie,50.0177,0.5778491171749599,-9.500083,-7.31567
265,0,Bonnie,44.1306,0.5762439807383628,-9.283437,-7.3477006
266,0,Bonnie,41.7152,0.5746388443017657,-9.373811,-7.2054677
267,0,Bonnie,35.8524,0.5730337078651685,-9.922962,-6.741042
268,0,Bonnie,44.2048,0.5714285714285714,-8.819808,-7.4978685
269,0,Bonnie,134.967,0.5698234349919743,-9.193745,-7.3336515
270,0,Bonnie,173.413,0.5682182985553772,-13.691279,-4.7184253
271,0,Bonnie,221.778,0.5666131621187801,-13.065476,-1.8959877
272,0,Bonnie,145.218,0.565008025682183,-16.762802,-3.2366753
273,0,Bonnie,128.388,0.5634028892455859,-5.7791586,-7.826354
274,0,Bonnie,87.6106,0.5617977528089888,-5.4562726,-8.183008
275,0,Bonnie,69.027,0.5601926163723917,-5.2871666,-8.215696
276,0,Bonnie,66.447,0.5585874799357945,-5.3526964,-8.344397
277,0,Bonnie,60.9877,0.5569823434991974,-5.5294447,-8.296158
278,0,Bonnie,50.7508,0.5553772070626003,-5.508506,-8.256607
279,0,Bonnie,35.6541,0.5537720706260032,-5.36315,-8.364476
280,0,Bonnie,40.8778,0.5521669341894061,-5.4627132,-8.340741
281,0,Bonnie,45.3328,0.5497592295345104,-5.3643603,-8.192234
282,0,Bonnie,52.302,0.5473515248796148,-5.448234,-8.116002
283,0,Bonnie,76.3535,0.5449438202247191,-4.887908,-7.9372883
284,0,Bonnie,66.4926,0.5425361155698234,-3.6384108,-7.762842
285,0,Bonnie,53.1075,0.5409309791332263,-2.8797498,-7.7975082
286,0,Bonnie,59.5327,0.5393258426966292,-2.007731,-7.3718505
287,0,Bonnie,54.5803,0.5377207062600321,-2.6287777,-7.212035
288,0,Bonnie,45.0841,0.536115569823435,-3.1746206,-7.049748
289,0,Bonnie,41.0989,0.5345104333868379,-2.9469159,-5.233518
290,0,Bonnie,52.5443,0.5329052969502408,-5.10834,-4.051548
291,0,Bonnie,51.6311,0.5313001605136437,-6.5438557,-2.4186995
292,0,Bonnie,46.9054,0.5296950240770465,-6.7223554,-1.7816191
293,0,Bonnie,37.7372,0.5280898876404494,-7.0423527,-1.5021601
294,0,Bonnie,36.9646,0.5264847512038523,-7.044252,-1.9429979
295,0,Bonnie,32.0534,0.5248796147672552,-6.800495,-1.701735
296,0,Bonnie,36.9833,0.5232744783306581,-6.580138,-1.6634653
297,0,Bonnie,47.1453,0.521669341894061,-6.6307364,-1.687377
298,0,Bonnie,61.6313,0.5192616372391653,-6.161535,-1.318222
299,0,Bonnie,112.186,0.5192616372391653,28.322966,-0.19212484
300,0,Bonnie,98.334,0.5168539325842697,29.05057,0.04117298
301,0,Bonnie,69.6336,0.5152487961476726,29.923239,0.44127703
302,0,Bonnie,63.1663,0.5136436597110754,29.676884,0.4012699
303,0,Bonnie,62.8731,0.5120385232744783,27.737751,-0.46157742
304,0,Bonnie,61.1337,0.5104333868378812,27.812115,-0.4234028
305,0,Bonnie,65.7314,0.5088282504012841,28.585896,-0.13519621
306,0,Bonnie,64.9423,0.507223113964687,29.856297,0.23613667
307,0,Bonnie,65.1548,0.5056179775280899,29.604692,0.3260343
